Date and Time,Water Temperature (F),Estimated Flow Rate (m3/s)
10/15/2017 7:26,63.212,0.013255833
10/15/2017 7:29,63.23,0.014665434
10/15/2017 7:32,63.248,0.013424343
10/15/2017 7:35,63.248,0.006114687
10/15/2017 7:38,63.248,0.006428424
10/15/2017 7:41,63.23,0.001546984
10/15/2017 7:44,63.212,0.001509863
10/15/2017 7:47,63.212,0.00470324
10/15/2017 7:50,63.194,0.008244188
10/15/2017 7:53,63.194,0.007702919
10/15/2017 7:56,63.176,0.01102017
10/15/2017 7:59,63.158,0.010503697
10/15/2017 8:02,63.14,0.011636408
10/15/2017 8:05,63.122,0.010660305
10/15/2017 8:08,63.14,0.009118572
10/15/2017 8:11,63.122,0.01249199
10/15/2017 8:14,63.104,0.008050731
10/15/2017 8:17,63.104,0.007643414
10/15/2017 8:20,63.086,0.007772664
10/15/2017 8:23,63.086,0.009282452
10/15/2017 8:26,63.086,0.011468672
10/15/2017 8:29,63.086,0.009927751
10/15/2017 8:32,63.104,0.009758896
10/15/2017 8:35,63.104,0.004719418
10/15/2017 8:38,63.104,0.003139033
10/15/2017 8:41,63.122,0.003566801
10/15/2017 8:44,63.104,0.008794974
10/15/2017 8:47,63.122,0.004579216
10/15/2017 8:50,63.104,0.006496199
10/15/2017 8:53,63.122,0.016752316
10/15/2017 8:56,63.104,0.016707566
10/15/2017 8:59,63.122,0.01457503
10/15/2017 9:02,63.122,0.016515357
10/15/2017 9:05,63.122,0.01716804
10/15/2017 9:08,63.14,0.013368984
10/15/2017 9:11,63.14,0.012430136
10/15/2017 9:14,63.14,0.013143488
10/15/2017 9:17,63.14,0.021192513
10/15/2017 9:20,63.14,0.02300218
10/15/2017 9:23,63.14,0.018262549
10/15/2017 9:26,63.14,0.013008201
10/15/2017 9:29,63.158,0.01218035
10/15/2017 9:32,63.158,0.011668377
10/15/2017 9:35,63.194,0.014572251
10/15/2017 9:38,63.23,0.019460463
10/15/2017 9:41,63.248,0.021239533
10/15/2017 9:44,63.266,0.013284858
10/15/2017 9:47,63.266,0.007437002
10/15/2017 9:50,63.266,0.013593112
10/15/2017 9:53,63.266,0.014597519
10/15/2017 9:56,63.284,0.017103588
10/15/2017 9:59,63.284,0.015284065
10/15/2017 10:02,63.302,0.012492538
10/15/2017 10:05,63.32,0.008978997
10/15/2017 10:08,63.32,0.009855382
10/15/2017 10:11,63.356,0.013500416
10/15/2017 10:14,63.338,0.012050318
10/15/2017 10:17,63.356,0.010796814
10/15/2017 10:20,63.374,0.016778776
10/15/2017 10:23,63.392,0.018731787
10/15/2017 10:26,63.392,0.011081126
10/15/2017 10:29,63.428,0.015002791
10/15/2017 10:32,63.428,0.010855727
10/15/2017 10:35,63.428,0.006411366
10/15/2017 10:38,63.464,0.009975759
10/15/2017 10:41,63.464,0.009792011
10/15/2017 10:44,63.482,0.007245742
10/15/2017 10:47,63.482,0.012647674
10/15/2017 10:50,63.5,0.013689949
10/15/2017 10:53,63.518,0.007513814
10/15/2017 10:56,63.518,0.006083987
10/15/2017 10:59,63.536,0.008858642
10/15/2017 11:02,63.572,0.010390965
10/15/2017 11:05,63.59,0.010034134
10/15/2017 11:08,63.608,0.011889226
10/15/2017 11:11,63.626,0.014220182
10/15/2017 11:14,63.626,0.015668095
10/15/2017 11:17,63.644,0.015378354
10/15/2017 11:20,63.662,0.018933879
10/15/2017 11:23,63.662,0.016983156
10/15/2017 11:26,63.68,0.020426336
10/15/2017 11:29,63.68,0.022355957
10/15/2017 11:32,63.698,0.021770663
10/15/2017 11:35,63.716,0.021655847
10/15/2017 11:38,63.752,0.021815813
10/15/2017 11:41,63.77,0.018995964
10/15/2017 11:44,63.806,0.015870299
10/15/2017 11:47,63.824,0.015439354
10/15/2017 11:50,63.842,0.017082224
10/15/2017 11:53,63.878,0.01472154
10/15/2017 11:56,63.914,0.016908359
10/15/2017 11:59,63.95,0.01543376
10/15/2017 12:02,63.968,0.015707711
10/15/2017 12:05,63.986,0.012593049
10/15/2017 12:08,64.004,0.010026746
10/15/2017 12:11,64.022,0.011494724
10/15/2017 12:14,64.04,0.011732184
10/15/2017 12:17,64.058,0.018949438
10/15/2017 12:20,64.076,0.017082791
10/15/2017 12:23,64.094,0.016519911
10/15/2017 12:26,64.112,0.015926975
10/15/2017 12:29,64.13,0.019025772
10/15/2017 12:32,64.148,0.0218061
10/15/2017 12:35,64.148,0.025769592
10/15/2017 12:38,64.184,0.022831293
10/15/2017 12:41,64.202,0.019734706
10/15/2017 12:44,64.238,0.02126932
10/15/2017 12:47,64.256,0.02664661
10/15/2017 12:50,64.292,0.021890523
10/15/2017 12:53,64.328,0.020527996
10/15/2017 12:56,64.364,0.01888912
10/15/2017 12:59,64.4,0.013277133
10/15/2017 13:02,64.418,0.008869051
10/15/2017 13:05,64.454,0.010660829
10/15/2017 13:08,64.49,0.008219649
10/15/2017 13:11,64.526,0.003507459
10/15/2017 13:14,64.562,0.00239232
10/15/2017 13:17,64.58,0.004989943
10/15/2017 13:20,64.58,0.009058937
10/15/2017 13:23,64.616,0.009483976
10/15/2017 13:26,64.652,0.016821038
10/15/2017 13:29,64.67,0.021096168
10/15/2017 13:32,64.724,0.02050502
10/15/2017 13:35,64.742,0.02247954
10/15/2017 13:38,64.778,0.024845696
10/15/2017 13:41,64.832,0.02175344
10/15/2017 13:44,64.886,0.017987847
10/15/2017 13:47,64.904,0.020429326
10/15/2017 13:50,64.94,0.021865316
10/15/2017 13:53,64.994,0.019314891
10/15/2017 13:56,65.03,0.021128091
10/15/2017 13:59,65.066,0.018455929
10/15/2017 14:02,65.102,0.021007753
10/15/2017 14:05,65.138,0.025988347
10/15/2017 14:08,65.174,0.030903489
10/15/2017 14:11,65.21,0.027098528
10/15/2017 14:14,65.228,0.025638315
10/15/2017 14:17,65.282,0.028316097
10/15/2017 14:20,65.3,0.026226326
10/15/2017 14:23,65.318,0.021689942
10/15/2017 14:26,65.372,0.023010898
10/15/2017 14:29,65.408,0.01390186
10/15/2017 14:32,65.462,0.012727904
10/15/2017 14:35,65.516,0.016108001
10/15/2017 14:38,65.552,0.01511898
10/15/2017 14:41,65.588,0.015102785
10/15/2017 14:44,65.624,0.016792817
10/15/2017 14:47,65.66,0.016556849
10/15/2017 14:50,65.696,0.01557481
10/15/2017 14:53,65.714,0.012532373
10/15/2017 14:56,65.75,0.014288287
10/15/2017 14:59,65.732,0.013627613
10/15/2017 15:02,65.75,0.010450327
10/15/2017 15:05,65.75,0.009631257
10/15/2017 15:08,65.768,0.012808363
10/15/2017 15:11,65.768,0.015015492
10/15/2017 15:14,65.768,0.016763691
10/15/2017 15:17,65.75,0.014551356
10/15/2017 15:20,65.75,0.008209362
10/15/2017 15:23,65.768,0.006868844
10/15/2017 15:26,65.786,0.015681234
10/15/2017 15:29,65.804,0.020135884
10/15/2017 15:32,65.822,0.022485666
10/15/2017 15:35,65.84,0.019855586
10/15/2017 15:38,65.84,0.024289399
10/15/2017 15:41,65.858,0.020462545
10/15/2017 15:44,65.858,0.026291351
10/15/2017 15:47,65.858,0.02503384
10/15/2017 15:50,65.858,0.019379581
10/15/2017 15:53,65.858,0.013998245
10/15/2017 15:56,65.876,0.01751542
10/15/2017 15:59,65.876,0.018352726
10/15/2017 16:02,65.876,0.014433279
10/15/2017 16:05,65.876,0.014893886
10/15/2017 16:08,65.876,0.013973684
10/15/2017 16:11,65.876,0.013019663
10/15/2017 16:14,65.876,0.015623272
10/15/2017 16:17,65.894,0.017365647
10/15/2017 16:20,65.894,0.012902873
10/15/2017 16:23,65.894,0.014008366
10/15/2017 16:41,65.894,0.020125997
10/15/2017 16:44,65.894,0.022358667
10/15/2017 16:47,65.894,0.019650007
10/15/2017 16:50,65.894,0.020194538
10/15/2017 16:53,65.894,0.022970409
10/15/2017 16:56,65.894,0.016942063
10/15/2017 16:59,65.894,0.018299116
10/15/2017 17:02,65.876,0.019259343
10/15/2017 17:05,65.894,0.022091823
10/15/2017 17:08,65.894,0.022157001
10/15/2017 17:11,65.894,0.013957378
10/15/2017 17:14,65.876,0.019974117
10/15/2017 17:17,65.876,0.019801472
10/15/2017 17:20,65.858,0.019448539
10/15/2017 17:23,65.858,0.018669397
10/15/2017 17:26,65.84,0.020898208
10/15/2017 17:29,65.822,0.013665369
10/15/2017 17:32,65.804,0.017140026
10/15/2017 17:35,65.804,0.022706298
10/15/2017 17:38,65.786,0.025818361
10/15/2017 17:41,65.786,0.025346683
10/15/2017 17:44,65.768,0.028373893
10/15/2017 17:47,65.768,0.030191825
10/15/2017 17:50,65.768,0.025815782
10/15/2017 17:53,65.768,0.026662461
10/15/2017 17:56,65.75,0.019466616
10/15/2017 17:59,65.732,0.01898101
10/15/2017 18:08,65.714,0.020978507
10/15/2017 18:11,65.696,0.022064047
10/15/2017 18:14,65.696,0.015455744
10/15/2017 18:17,65.678,0.011387459
10/15/2017 18:20,65.642,0.010598088
10/15/2017 18:23,65.642,0.0081577
10/15/2017 18:26,65.624,0.010498067
10/15/2017 18:29,65.606,0.012733041
10/15/2017 18:32,65.606,0.012338013
10/15/2017 18:35,65.606,0.010040676
10/15/2017 18:38,65.588,0.015592481
10/15/2017 18:41,65.588,0.010716377
10/15/2017 18:44,65.552,0.014213173
10/15/2017 18:47,65.534,0.013627211
10/15/2017 18:50,65.516,0.011952314
10/15/2017 18:53,65.516,0.012032667
10/15/2017 18:56,65.48,0.015097648
10/15/2017 18:59,65.462,0.014925233
10/15/2017 19:02,65.444,0.011354814
10/15/2017 19:05,65.408,0.007222976
10/15/2017 19:08,65.39,0.008500511
10/15/2017 19:11,65.372,0.010299798
10/15/2017 19:14,65.354,0.009892566
10/15/2017 19:17,65.318,0.010218484
10/15/2017 19:20,65.318,0.010922453
10/15/2017 19:23,65.282,0.015559951
10/15/2017 19:26,65.264,0.015587652
10/15/2017 19:29,65.246,0.01753497
10/15/2017 19:32,65.228,0.015650704
10/15/2017 19:35,65.21,0.016366763
10/15/2017 19:38,65.21,0.011556094
10/15/2017 19:41,65.192,0.011150192
10/15/2017 19:44,65.174,0.010671463
10/15/2017 19:47,65.156,0.007903378
10/15/2017 19:50,65.156,0.008304731
10/15/2017 19:53,65.138,0.010823436
10/15/2017 19:56,65.12,0.008826948
10/15/2017 19:59,65.12,0.010234626
10/15/2017 20:02,65.102,0.009195947
10/15/2017 20:05,65.084,0.005939001
10/15/2017 20:08,65.084,0.011759376
10/15/2017 20:11,65.084,0.015800618
10/15/2017 20:14,65.084,0.010999856
10/15/2017 20:17,65.084,0.011324434
10/15/2017 20:20,65.066,0.015438018
10/15/2017 20:23,65.066,0.01786773
10/15/2017 20:26,65.066,0.015584805
10/15/2017 20:29,65.048,0.015003493
10/15/2017 20:32,65.048,0.014739087
10/15/2017 20:35,65.03,0.017324861
10/15/2017 20:38,65.012,0.013431231
10/15/2017 20:41,64.994,0.013874743
10/15/2017 20:44,64.994,0.011858796
10/15/2017 20:47,64.958,0.007933843
10/15/2017 20:50,64.94,0.018024601
10/15/2017 20:53,64.94,0.015112415
10/15/2017 20:56,64.94,0.013343725
10/15/2017 20:59,64.922,0.008968817
10/15/2017 21:02,64.904,0.008597178
10/15/2017 21:05,64.886,0.013527821
10/15/2017 21:08,64.868,0.011638147
10/15/2017 21:11,64.868,0.011007712
10/15/2017 21:14,64.85,0.008118074
10/15/2017 21:17,64.85,0.004926226
10/15/2017 21:20,64.832,0.01183265
10/15/2017 21:23,64.85,0.015378689
10/15/2017 21:26,64.832,0.018506231
10/15/2017 21:29,64.832,0.017324353
10/15/2017 21:32,64.832,0.018006012
10/15/2017 21:35,64.814,0.012764356
10/15/2017 21:38,64.814,0.013766075
10/15/2017 21:41,64.796,0.011649454
10/15/2017 21:44,64.796,0.01213888
10/15/2017 21:47,64.796,0.010629487
10/15/2017 21:50,64.778,0.00910808
10/15/2017 21:53,64.778,0.01429167
10/15/2017 21:56,64.778,0.019248439
10/15/2017 21:59,64.778,0.021647784
10/15/2017 22:02,64.76,0.022512629
10/15/2017 22:05,64.76,0.02409712
10/15/2017 22:08,64.742,0.027267966
10/15/2017 22:11,64.742,0.027730942
10/15/2017 22:14,64.742,0.026036199
10/15/2017 22:17,64.742,0.018321209
10/15/2017 22:20,64.724,0.02085664
10/15/2017 22:23,64.724,0.020853745
10/15/2017 22:26,64.706,0.020972522
10/15/2017 22:29,64.706,0.017267181
10/15/2017 22:32,64.706,0.020465846
10/15/2017 22:35,64.688,0.022117085
10/15/2017 22:38,64.688,0.018689912
10/15/2017 22:41,64.688,0.018750896
10/15/2017 22:44,64.688,0.020238843
10/15/2017 22:47,64.688,0.023265775
10/15/2017 22:50,64.688,0.025665586
10/15/2017 22:53,64.688,0.025628799
10/15/2017 22:56,64.688,0.030918874
10/15/2017 22:59,64.688,0.023062715
10/15/2017 23:02,64.67,0.019269547
10/15/2017 23:05,64.688,0.017087532
10/15/2017 23:08,64.688,0.016108428
10/15/2017 23:11,64.706,0.021980676
10/15/2017 23:14,64.706,0.020643575
10/15/2017 23:17,64.724,0.025165157
10/15/2017 23:20,64.724,0.025122611
10/15/2017 23:23,64.724,0.030723513
10/15/2017 23:26,64.724,0.022275722
10/15/2017 23:29,64.724,0.016154686
10/15/2017 23:32,64.724,0.013552711
10/15/2017 23:35,64.724,0.006547298
10/15/2017 23:38,64.724,0.011193525
10/15/2017 23:41,64.724,0.014474282
10/15/2017 23:44,64.706,0.013216123
10/15/2017 23:47,64.706,0.006559886
10/15/2017 23:50,64.706,0.005339966
10/15/2017 23:53,64.688,0.003732075
10/15/2017 23:56,64.688,0.007465777
10/15/2017 23:59,64.688,0.004274933
10/16/2017 0:02,64.688,0.003449008
10/16/2017 0:05,64.688,0.00492491
10/16/2017 0:08,64.706,0.004799047
10/16/2017 0:11,64.724,0.004604072
10/16/2017 0:14,64.886,0.00908701
10/16/2017 0:17,65.156,0.014265079
10/16/2017 0:20,65.516,0.017599969
10/16/2017 0:23,65.786,0.026789471
10/16/2017 0:26,66.344,0.028425214
10/16/2017 0:29,66.884,0.036619331
10/16/2017 0:32,67.406,0.050817856
10/16/2017 0:35,67.406,0.072023342
10/16/2017 0:38,67.37,0.091101895
10/16/2017 0:41,67.352,0.120419667
10/16/2017 0:44,67.55,0.137305878
10/16/2017 0:47,67.622,0.149206139
10/16/2017 0:50,67.712,0.159345392
10/16/2017 0:53,67.766,0.177500432
10/16/2017 0:56,67.838,0.18493084
10/16/2017 0:59,67.82,0.191415811
10/16/2017 1:02,67.784,0.205126516
10/16/2017 1:05,67.658,0.205558178
10/16/2017 1:08,67.424,0.206585049
10/16/2017 1:11,67.19,0.204193617
10/16/2017 1:14,66.956,0.204339859
10/16/2017 1:17,66.74,0.204627563
10/16/2017 1:20,66.47,0.205322527
10/16/2017 1:23,66.182,0.204278391
10/16/2017 1:26,66.002,0.203331675
10/16/2017 1:29,65.858,0.200861871
10/16/2017 1:32,65.786,0.199068654
10/16/2017 1:35,65.786,0.195995419
10/16/2017 1:38,65.822,0.190264682
10/16/2017 1:41,65.876,0.184423409
10/16/2017 1:44,65.93,0.171929485
10/16/2017 1:47,65.984,0.162041812
10/16/2017 1:50,66.02,0.153331483
10/16/2017 1:53,66.02,0.14554258
10/16/2017 1:56,66.02,0.136445489
10/16/2017 1:59,66.002,0.130838074
10/16/2017 2:02,65.966,0.125404629
10/16/2017 2:05,65.93,0.117575502
10/16/2017 2:08,65.894,0.108022111
10/16/2017 2:11,65.84,0.103111666
10/16/2017 2:14,65.804,0.098463638
10/16/2017 2:17,65.768,0.09159486
10/16/2017 2:20,65.714,0.089331449
10/16/2017 2:23,65.678,0.088103887
10/16/2017 2:26,65.642,0.084850945
10/16/2017 2:29,65.606,0.082289837
10/16/2017 2:32,65.57,0.076811367
10/16/2017 2:35,65.552,0.073813407
10/16/2017 2:38,65.534,0.071495137
10/16/2017 2:41,65.498,0.061562218
10/16/2017 2:44,65.48,0.056403778
10/16/2017 2:47,65.444,0.053279331
10/16/2017 2:50,65.408,0.054187986
10/16/2017 2:53,65.39,0.048502558
10/16/2017 2:56,65.336,0.04615982
10/16/2017 2:59,65.318,0.047269867
10/16/2017 3:02,65.282,0.051830229
10/16/2017 3:05,65.246,0.047299608
10/16/2017 3:08,65.21,0.043938017
10/16/2017 3:11,65.174,0.045523014
10/16/2017 3:14,65.156,0.045758904
10/16/2017 3:17,65.138,0.047401576
10/16/2017 3:20,65.12,0.048159987
10/16/2017 3:23,65.102,0.04715696
10/16/2017 3:26,65.102,0.046881684
10/16/2017 3:29,65.12,0.0459625
10/16/2017 3:32,65.156,0.047434162
10/16/2017 3:35,65.246,0.047561754
10/16/2017 3:38,65.318,0.047956605
10/16/2017 3:41,65.408,0.04574816
10/16/2017 3:44,65.462,0.037064009
10/16/2017 3:47,65.498,0.043750205
10/16/2017 3:50,65.48,0.050444626
10/16/2017 3:53,65.48,0.050653616
10/16/2017 3:56,65.498,0.047909755
10/16/2017 3:59,65.48,0.047256951
10/16/2017 4:02,65.462,0.046224064
10/16/2017 4:05,65.444,0.04660557
10/16/2017 4:08,65.39,0.042429809
10/16/2017 4:11,65.336,0.046942482
10/16/2017 4:14,65.282,0.049611175
10/16/2017 4:17,65.21,0.043669926
10/16/2017 4:20,65.12,0.040338588
10/16/2017 4:23,65.084,0.039046858
10/16/2017 4:26,65.012,0.037252727
10/16/2017 4:29,65.012,0.038007267
10/16/2017 4:32,64.994,0.035063601
10/16/2017 4:35,64.958,0.034629884
10/16/2017 4:38,64.94,0.038042683
10/16/2017 4:41,64.922,0.041109305
10/16/2017 4:44,64.904,0.042539506
10/16/2017 4:47,64.886,0.038191083
10/16/2017 4:50,64.85,0.043469358
10/16/2017 4:53,64.814,0.046991882
10/16/2017 4:56,64.778,0.040551722
10/16/2017 4:59,64.706,0.04621941
10/16/2017 5:02,64.652,0.046437308
10/16/2017 5:05,64.598,0.045751522
10/16/2017 5:08,64.526,0.046495329
10/16/2017 5:11,64.454,0.046335719
10/16/2017 5:14,64.418,0.04633871
10/16/2017 5:17,64.364,0.049341476
10/16/2017 5:20,64.292,0.050964612
10/16/2017 5:23,64.238,0.051674985
10/16/2017 5:26,64.202,0.05068249
10/16/2017 5:29,64.148,0.043409754
10/16/2017 5:32,64.13,0.041878693
10/16/2017 5:35,64.094,0.039843516
10/16/2017 5:38,64.076,0.038105335
10/16/2017 5:41,64.058,0.0350074
10/16/2017 5:44,64.022,0.034046086
10/16/2017 5:47,63.986,0.036624865
10/16/2017 5:50,63.95,0.034546604
10/16/2017 5:53,63.896,0.040212961
10/16/2017 5:56,63.86,0.04281979
10/16/2017 5:59,63.806,0.04102333
10/16/2017 6:02,63.77,0.044297248
10/16/2017 6:05,63.734,0.03865933
10/16/2017 6:08,63.698,0.035863313
10/16/2017 6:11,63.68,0.035872566
10/16/2017 6:14,63.644,0.033477181
10/16/2017 6:17,63.59,0.025839842
10/16/2017 6:20,63.554,0.020566966
10/16/2017 6:23,63.536,0.024346744
10/16/2017 6:26,63.536,0.022921306
10/16/2017 6:29,63.572,0.022072878
10/16/2017 6:32,63.572,0.024579727
10/16/2017 6:35,63.572,0.023127941
10/16/2017 6:38,63.554,0.022195411
10/16/2017 6:41,63.518,0.024082528
10/16/2017 6:44,63.482,0.023751579
10/16/2017 6:47,63.446,0.018608823
10/16/2017 6:50,63.374,0.018228079
10/16/2017 6:53,63.338,0.013496396
10/16/2017 6:56,63.302,0.016371327
10/16/2017 6:59,63.284,0.016419281
10/16/2017 7:02,63.248,0.0156273
10/16/2017 7:05,63.212,0.019627492
10/16/2017 7:08,63.176,0.021478826
10/16/2017 7:11,63.14,0.02083276
10/16/2017 7:14,63.086,0.020578059
10/16/2017 7:17,63.068,0.022526979
10/16/2017 7:20,63.032,0.020252608
10/16/2017 7:23,62.996,0.024387334
10/16/2017 7:26,62.978,0.029305486
10/16/2017 7:29,62.96,0.025371314
10/16/2017 7:32,62.942,0.019916027
10/16/2017 7:35,62.924,0.021297061
10/16/2017 7:38,62.906,0.020656631
10/16/2017 7:41,62.888,0.025345428
10/16/2017 7:44,62.852,0.027923253
10/16/2017 7:47,62.816,0.027851918
10/16/2017 7:50,62.798,0.027408193
10/16/2017 7:53,62.762,0.021167351
10/16/2017 7:56,62.726,0.027493246
10/16/2017 7:59,62.69,0.02644116
10/16/2017 8:02,62.654,0.018662152
10/16/2017 8:05,62.636,0.022221122
10/16/2017 8:08,62.6,0.028221711
10/16/2017 8:11,62.546,0.031378328
10/16/2017 8:14,62.528,0.032741787
10/16/2017 8:17,62.528,0.029309682
10/16/2017 8:20,62.51,0.025111865
10/16/2017 8:23,62.528,0.020973948
10/16/2017 8:26,62.528,0.025874441
10/16/2017 8:29,62.528,0.024744072
10/16/2017 8:32,62.582,0.028185988
10/16/2017 8:35,62.6,0.025413426
10/16/2017 8:38,62.636,0.022063018
10/16/2017 8:41,62.654,0.021933878
10/16/2017 8:44,62.636,0.023995807
10/16/2017 8:47,62.636,0.023897618
10/16/2017 8:50,62.618,0.020792252
10/16/2017 8:53,62.582,0.017228292
10/16/2017 8:56,62.546,0.014058098
10/16/2017 8:59,62.528,0.011527505
10/16/2017 9:02,62.492,0.016973355
10/16/2017 9:05,62.438,0.016834315
10/16/2017 9:08,62.402,0.020306417
10/16/2017 9:11,62.384,0.025506825
10/16/2017 9:14,62.348,0.022906245
10/16/2017 9:17,62.348,0.023184243
10/16/2017 9:20,62.348,0.022358853
10/16/2017 9:23,62.33,0.020989051
10/16/2017 9:26,62.348,0.022017909
10/16/2017 9:29,62.33,0.020637725
10/16/2017 9:32,62.294,0.020184264
10/16/2017 9:35,62.276,0.021460736
10/16/2017 9:38,62.258,0.019398647
10/16/2017 9:41,62.222,0.020659005
10/16/2017 9:44,62.186,0.027924125
10/16/2017 9:47,62.15,0.030910438
10/16/2017 9:50,62.132,0.028299105
10/16/2017 9:53,62.114,0.030245631
10/16/2017 9:56,62.06,0.027030528
10/16/2017 9:59,62.042,0.029377658
10/16/2017 10:02,62.006,0.02817193
10/16/2017 10:05,61.97,0.022129864
10/16/2017 10:08,61.934,0.019133841
10/16/2017 10:11,61.88,0.015691309
10/16/2017 10:14,61.844,0.020007456
10/16/2017 10:17,61.826,0.02355112
10/16/2017 10:20,61.808,0.026999001
10/16/2017 10:23,61.826,0.026201866
10/16/2017 10:26,61.844,0.025098469
10/16/2017 10:29,61.862,0.024681986
10/16/2017 10:32,61.862,0.02597953
10/16/2017 10:35,61.88,0.021999894
10/16/2017 10:38,61.88,0.025305703
10/16/2017 10:41,61.88,0.023719442
10/16/2017 10:44,61.862,0.019950052
10/16/2017 10:47,61.88,0.024519056
10/16/2017 10:50,61.88,0.022181325
10/16/2017 10:53,61.862,0.024249822
10/16/2017 10:56,61.844,0.025762867
10/16/2017 10:59,61.808,0.024189688
10/16/2017 11:02,61.79,0.027996257
10/16/2017 11:05,61.772,0.0304782
10/16/2017 11:08,61.736,0.025493589
10/16/2017 11:11,61.718,0.020810607
10/16/2017 11:14,61.718,0.024287082
10/16/2017 11:17,61.7,0.027286906
10/16/2017 11:20,61.718,0.030918846
10/16/2017 11:23,61.7,0.030836866
10/16/2017 11:26,61.736,0.034840266
10/16/2017 11:29,61.754,0.029442466
10/16/2017 11:32,61.736,0.035899845
10/16/2017 11:35,61.736,0.03210227
10/16/2017 11:38,61.718,0.027381528
10/16/2017 11:41,61.718,0.026846282
10/16/2017 11:44,61.718,0.025857491
10/16/2017 11:47,61.7,0.027033223
10/16/2017 11:50,61.7,0.022095386
10/16/2017 11:53,61.7,0.022806687
10/16/2017 11:56,61.682,0.010450335
10/16/2017 11:59,61.664,0.013067743
10/16/2017 12:02,61.646,0.016225213
10/16/2017 12:05,61.61,0.014671378
10/16/2017 12:08,61.592,0.016871175
10/16/2017 12:11,61.574,0.012649085
10/16/2017 12:14,61.574,0.018738321
10/16/2017 12:17,61.574,0.023445072
10/16/2017 12:20,61.574,0.020156999
10/16/2017 12:23,61.592,0.02316374
10/16/2017 12:26,61.61,0.021575829
10/16/2017 12:29,61.646,0.025276348
10/16/2017 12:32,61.682,0.02408814
10/16/2017 12:35,61.7,0.027263625
10/16/2017 12:38,61.736,0.026144612
10/16/2017 12:41,61.772,0.026038753
10/16/2017 12:44,61.772,0.022609864
10/16/2017 12:47,61.772,0.023654477
10/16/2017 12:50,61.772,0.022216032
10/16/2017 12:53,61.79,0.02860594
10/16/2017 12:56,61.808,0.030547247
10/16/2017 12:59,61.808,0.031159381
10/16/2017 13:02,61.826,0.030805817
10/16/2017 13:05,61.826,0.027054117
10/16/2017 13:08,61.826,0.026508978
10/16/2017 13:11,61.826,0.025541484
10/16/2017 13:14,61.808,0.022568177
10/16/2017 13:17,61.79,0.026017102
10/16/2017 13:20,61.79,0.029156828
10/16/2017 13:23,61.79,0.025567838
10/16/2017 13:26,61.808,0.025844469
10/16/2017 13:29,61.826,0.024583668
10/16/2017 13:32,61.862,0.03091006
10/16/2017 13:35,61.916,0.02866476
10/16/2017 13:38,61.97,0.021436626
10/16/2017 13:41,61.988,0.012937053
10/16/2017 13:44,62.024,0.011044522
10/16/2017 13:47,62.042,0.016972504
10/16/2017 13:50,62.042,0.017172405
10/16/2017 13:53,62.024,0.023746201
10/16/2017 13:56,62.024,0.022447278
10/16/2017 13:59,62.006,0.01650484
10/16/2017 14:02,62.006,0.017618245
10/16/2017 14:05,62.006,0.019002504
10/16/2017 14:08,62.006,0.018960627
10/16/2017 14:11,62.024,0.021173289
10/16/2017 14:14,62.06,0.018019175
10/16/2017 14:17,62.096,0.017502978
10/16/2017 14:20,62.114,0.013107199
10/16/2017 14:23,62.132,0.011026901
10/16/2017 14:26,62.15,0.011712062
10/16/2017 14:29,62.15,0.014625113
10/16/2017 14:32,62.168,0.01744571
10/16/2017 14:35,62.15,0.01576631
10/16/2017 14:38,62.15,0.023570318
10/16/2017 14:41,62.132,0.021207661
10/16/2017 14:44,62.114,0.01889114
10/16/2017 14:47,62.114,0.022754372
10/16/2017 14:50,62.132,0.021407205
10/16/2017 14:53,62.096,0.017952472
10/16/2017 14:56,62.06,0.015038906
10/16/2017 14:59,62.024,0.013299531
10/16/2017 15:02,61.97,0.021190507
10/16/2017 15:05,61.952,0.022891103
10/16/2017 15:08,61.916,0.025528833
10/16/2017 15:11,61.898,0.024103034
10/16/2017 15:14,61.862,0.025436821
10/16/2017 15:17,61.844,0.023013097
10/16/2017 15:20,61.826,0.021797105
10/16/2017 15:23,61.826,0.024893853
10/16/2017 15:26,61.826,0.032297952
10/16/2017 15:29,61.844,0.031496865
10/16/2017 15:32,61.844,0.031291125
10/16/2017 15:35,61.844,0.027212696
10/16/2017 15:38,61.844,0.02655362
10/16/2017 15:41,61.844,0.02575153
10/16/2017 15:44,61.826,0.020906566
10/16/2017 15:47,61.826,0.024955389
10/16/2017 15:50,61.826,0.027881181
10/16/2017 15:53,61.826,0.03180104
10/16/2017 15:56,61.808,0.031722475
10/16/2017 15:59,61.79,0.029662326
10/16/2017 16:02,61.772,0.026072421
10/16/2017 16:05,61.754,0.024960639
10/16/2017 16:08,61.718,0.02787903
10/16/2017 16:11,61.718,0.030610286
10/16/2017 16:14,61.7,0.028235579
10/16/2017 16:17,61.7,0.02456216
10/16/2017 16:20,61.718,0.024727341
10/16/2017 16:23,61.718,0.024969147
10/16/2017 16:26,61.7,0.031307795
10/16/2017 16:29,61.7,0.034993948
10/16/2017 16:32,61.718,0.033796917
10/16/2017 16:35,61.682,0.034627551
10/16/2017 16:38,61.664,0.033456687
10/16/2017 16:41,61.664,0.033632138
10/16/2017 16:44,61.646,0.034370051
10/16/2017 16:47,61.628,0.033954507
10/16/2017 16:50,61.61,0.030489931
10/16/2017 16:53,61.574,0.026837323
10/16/2017 16:56,61.538,0.023696992
10/16/2017 16:59,61.502,0.02231467
